Volume,Roundness,Opacity,AmplitudeVariance,AmplitudeSkewness,MaxAmplitude,MinAmplitude,DryMassDensity,MaxPhase,MinPhase,PhaseVariance,PhaseSkewness,PhaseSTDLocalMean,PhaseSTDLocalVariance,PhaseSTDLocalSkewness,PhaseSTDLocalKurtosis,PhaseSTDLocalMin,PhaseSTDLocalMax,AmplitudeSTDLocalMean,AmplitudeSTDLocalVariance,AmplitudeSTDLocalSkewness,AmplitudeSTDLocalKurtosis,AmplitudeSTDLocalMin,AmplitudeSTDLocalMax,Labels
973.0979926471979,0.7207975192611161,12.37834912340788,0.00026369294742258585,-0.08596683885797321,0.060963497,-0.0465099,0.09064626183108865,3.4715936,-0.21402279,0.8714655847730353,-0.12857502640936638,0.28922709243557465,0.014779066328756854,0.41216716506229983,3.0139565904317736,0.042228475,0.71416193,0.009609979153002286,1.7519294458433866e-05,0.7136570568035939,3.1821741489662787,0.002552235,0.02587122,b'agg'
51.35972676511071,0.8181379928397721,12.503606356107271,0.00017930845701202904,-0.27160173685195643,0.03563925,-0.03583973,0.104476134049609,1.6222026,0.0587678,0.12351588612979221,0.0771783977784589,0.29308980305989585,0.009735470580071518,0.014878202387595482,2.2175822217622088,0.10476958,0.5115501,0.008890452751746545,1.785488074318957e-05,0.2683885096122095,2.1496071744616345,0.0013561721,0.019722816,b'agg'
1678.331611030869,0.6782774325912112,12.371470862303688,0.00039683042034026117,0.5695517736600374,0.08222895,-0.045803413,0.08373644236179531,4.0571795,-0.4421008,1.3354009656618024,-0.324213251041941,0.34627977291173556,0.03516382470353103,0.2627553444645203,2.1661085063689813,0.021228353,0.92858666,0.011339470698377128,3.5016027341667834e-05,1.2876269233557491,4.896440663184381,0.0020158403,0.035789706,b'agg'
54.594145544090004,0.8130703880923362,12.477202642531621,0.0003494743667721178,-0.4436413718102787,0.04866539,-0.05378689,0.1063315863220443,1.3525724,0.026625609,0.078417289770391,-0.32749634519979837,0.22364607311430432,0.01030012979461816,-0.16959812894937787,1.6300075681228001,0.045811784,0.3926726,0.012585587728591193,3.431102653083048e-05,1.0867050640099958,3.9457841971947483,0.0040868158,0.033577397,b'agg'
465.6615226703372,0.7931001194122189,12.42725423927823,0.00034365043264304474,0.4941425421351834,0.061923243,-0.037107576,0.08822375197013595,2.8805382,0.09529018,0.623752387286407,0.04271059114908822,0.267723993768258,0.01515733549747561,0.24807711653545475,2.3714099070280663,0.0362882,0.57806677,0.011731402313870551,3.488058582168494e-05,1.1254513977505316,4.285225251499111,0.0017871185,0.035351217,b'agg'
80.56427727860502,0.9492922917383392,12.316688226193799,0.00025058825064844644,-0.13785572739629234,0.0571232,-0.024092378,0.10908296687925144,1.9409864,-0.023486665,0.22443572164802422,-0.05944066887682638,0.31037762700294963,0.01294888327146146,0.2298665497236057,2.4099132785627306,0.0885048,0.6004316,0.011972397363104788,1.9706064142261348e-05,0.1978133020148716,2.153598074350513,0.0027362301,0.022267029,b'agg'
86.01421368274596,0.7948078778652096,12.392533111572266,0.0001578662679137954,0.24140479543646404,0.047552183,-0.0172228,0.07588574759578132,1.4311749,0.062315904,0.08296264127555142,-0.06591643630140946,0.22395811462402343,0.010045695017619306,-0.12742028726430044,1.661124371033367,0.04114254,0.39085087,0.009199947357177734,1.5035885980868913e-05,0.8230591126136364,3.5121292461075995,0.0022529636,0.022566218,b'agg'
34.654486917635246,0.8392467699842604,12.486529502139728,0.00020568218464270615,0.3459487998632966,0.031454064,-0.027923403,0.12319344895769503,1.3149884,0.2370718,0.0738375370319073,-0.14790700921491332,0.2726195511544586,0.01060325671464969,-0.17377206733339867,1.7178211739496798,0.096010216,0.45412678,0.009160188352985746,1.2585506714784946e-05,0.44055419674593377,2.4238604133196526,0.0019500391,0.018679228,b'agg'
57.579762878532414,0.8000960811870585,12.20056834973787,0.0005156851161724676,0.35684453775403413,0.08442584,-0.021446612,0.08203760494499304,1.3758868,0.09944848,0.10035249417421048,0.02762784185533394,0.2642795763517681,0.008371488127128157,-0.31489917636146064,2.1789652582743204,0.053213846,0.43700796,0.017228845546120093,4.079491491355593e-05,0.2479570294827059,2.6704177313608275,0.0034930177,0.03263302,b'agg'
120.9175020449181,0.6736791763827639,12.412086457807302,0.0002709608951597723,0.5332830634384093,0.05475086,-0.021279816,0.05744461056855698,1.5827744,0.10967888,0.08715690729272274,0.27910885171085403,0.2465390977750713,0.008302519339641542,-0.1960654345643918,1.816893763422456,0.07759464,0.42860648,0.010650943893896763,1.9434727515086874e-05,0.6607525079236544,2.8183068250958563,0.0025856378,0.022463111,b'agg'
513.2418370160544,0.8115015324487455,12.337253270801096,0.0006177950778911853,-0.2194652676225654,0.075177826,-0.059388425,0.11512062765563341,3.6340203,-0.18964885,1.1563124821103852,-0.044039060889441616,0.33791572234089073,0.026040963057813973,0.16145303530751262,2.3547054371866714,0.03629521,0.7713935,0.012407092411628452,6.07182657153442e-05,1.550609772573038,5.80050210909237,0.0020323882,0.04737588,b'agg'
20.899321341096957,0.9222578222635737,12.47988132515339,0.00017685903122230452,1.1026577285925863,0.035418417,-0.015404804,0.12406431732970373,1.2425926,0.20717146,0.0649820833790059,0.021413113979375484,0.2926006317138672,0.008464578463106739,-0.445318058015761,2.037422738546721,0.108611435,0.4414921,0.008158600089525936,2.011040472710619e-05,0.3799723681988968,1.7040112693493326,0.0014422165,0.017021624,b'agg'
306.523379669422,0.8871437925763541,11.931080764599061,0.0013811556431143931,-0.21807542491843887,0.13239016,-0.03036992,0.14152188444397595,3.7148948,-0.24381603,1.2301136129516086,-0.07676766644698962,0.41756464926044595,0.02330858898565236,-0.14280966060005576,2.3720846519634997,0.04963654,0.78995496,0.0217721676558591,0.00013073653234208182,0.7089488502273327,2.764240492218159,0.0029247985,0.05644269,b'agg'
85.3033524126406,0.7253168860067026,12.40548901984664,0.00020950826001353562,0.12585372913845247,0.051543158,-0.03168874,0.07656812049335518,1.0584146,0.16665527,0.031460873782634735,-0.7440782929036955,0.21555445630262798,0.013434544205665588,0.03403040245926025,1.3654024953108008,0.043179084,0.41179773,0.010589825967870333,1.621890623937361e-05,0.6674913590422379,3.016105891771073,0.0033737586,0.023487004,b'agg'
1047.7384260082588,0.690815499326561,12.345856832801749,0.00046375456810873294,0.4494263819016117,0.08178876,-0.028901516,0.06637240322370569,4.887316,-0.22949529,1.7402524221260904,0.5389075382294053,0.3760076400336869,0.035815330904705796,0.5703624968612605,2.8194279937894833,0.039202224,0.9812521,0.012450570797701494,3.550328225362618e-05,0.8198136627688536,3.2920002262379247,0.0017733042,0.033700895,b'agg'
78.75158103983642,0.8474715259622465,12.16966567500945,0.0010445957044953281,0.07977105509469204,0.10234747,-0.028254889,0.14232400683112498,2.6945662,-0.23127787,0.4348859077132636,0.5510264990854054,0.35495078794417845,0.020594141629907307,0.23811963446335066,2.99667250131443,0.04647521,0.7228368,0.019080894224105343,6.17538177947782e-05,0.4792625595386983,2.4853034706643014,0.0037385717,0.039105188,b'agg'
32.510055419484154,0.9992079717010244,11.98155799608552,0.0005467513860282252,-0.07363944812576295,0.09029079,-0.008284361,0.17937619915469546,1.6093026,0.17633605,0.14043917898404396,0.06072537062478898,0.2816737528597371,0.01142535101895952,-0.41674299465111536,2.354194711957151,0.046353985,0.47811437,0.01992842454588815,6.631518698344796e-05,0.383176200560236,2.3747563801939777,0.00550821,0.038679168,b'oof'
10.556289861064277,1.0990874816698983,12.440322490220659,0.003923541781577197,0.15498729787543114,0.12896356,-0.096911244,0.2375617466654471,1.4696053,0.15410863,0.1252121925354004,0.04933746934233515,0.3167922416429841,0.00885227458043532,-0.20787777071584082,2.34026497000942,0.087896414,0.48290777,0.03682875633239746,0.00010610464960336685,-0.16466964945113216,2.3256639503312364,0.012013832,0.055323392,b'oof'
552.7657236339113,0.7476175546492403,11.774435623478354,0.0017211539113623465,-0.40547676479902406,0.13638209,-0.049420852,0.06306380582553568,2.5116963,0.30630863,0.16057643727359608,0.5806062011951163,0.19906775801260673,0.0083873353452764,0.2461456678151018,1.9652960115534424,0.031062262,0.410944,0.01611446901726494,8.681550239905332e-05,1.5236429163542993,5.553185721928891,0.0028842369,0.055903494,b'oof'
20.022592441300365,0.8993451569921576,11.488509628007996,0.0009861193952106293,0.2901115650239099,0.1515802,0.017304042,0.1318506065478579,1.1026473,0.030476842,0.05493985130673363,-0.5167538158901571,0.26508464453355324,0.010362497965494792,-0.4655459476714261,1.6683567333370521,0.07613013,0.39870375,0.02682106000072551,0.0002744366015706744,1.0608389537171203,3.485979037766298,0.00506805,0.07265419,b'oof'
32.03614790608059,0.8936148347766842,12.411940331552543,0.0003960825453855489,-0.035286297710831964,0.0528189,-0.03770986,0.12582552362994695,1.5578363,-0.06985604,0.13877396834524056,0.2084315713696303,0.2962019178602431,0.004864289572364406,0.32232260051868034,2.986321304383997,0.15096195,0.48822695,0.01365751690334744,2.6662873814960842e-05,0.8496190187452745,3.719114201758001,0.0030698038,0.030284118,b'oof'
27.297072772045002,0.8900806912251086,11.504452244765094,0.0012826337798001015,0.3704641842910861,0.16978556,0.00611362,0.15171381719837837,1.6342491,0.17032687,0.13978655044346638,0.3970183780386475,0.30616762848938406,0.005707076151077062,-0.1899095262180302,2.511520147277123,0.12534134,0.4668749,0.02588323346611594,0.0002176187269083441,1.1836991321324144,3.9806630603110444,0.006836301,0.07370332,b'oof'
